pr_code	pr_name	pr_price	pr_explain	pr_pic	pr_kc	pr_elec	pr_date	pr_maker	pr_nation	pr_size	pr_guarantee	pr_AS	pr_extraprice	pr_ps_state	pr_ca_num
KLF04SSEU	온도조절 전기포트 크롬	"390,000"	"스메그 온도조절 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고, 고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다. 50, 60, 70, 80, 90, 95, 100℃ 7단계의 온도 설정을 통해 각종 차, 분유, 커피 등 음료에 맞는 온도로 편리하고 맛있게 즐길 수 있고,설정한 온도와 현재 온도가 LED램프에 점등되어 한눈에 쉽게 볼 수 있습니다."	/2024/05/12/product_09_16.png	SU07802-16001A	"AC 220V, 60Hz / 2,400W"	2017-09-01	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)226x171x248mm,1.7L, 1.8kg, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2647	해당사항 없음	판매중	9
KLF04BLEU	온도조절 전기포트 블랙	"310,000"	"스메그 온도조절 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고, 고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다. 50, 60, 70, 80, 90, 95, 100℃ 7단계의 온도 설정을 통해 각종 차, 분유, 커피 등 음료에 맞는 온도로 편리하고 맛있게 즐길 수 있고,설정한 온도와 현재 온도가 LED램프에 점등되어 한눈에 쉽게 볼 수 있습니다."	/2024/05/12/product_09_17.png	 SU07802-16001A	"AC 220V, 60Hz / 2,400W"	2017-09-01	Tech's Lane Electrical Manufacturing (Shenzhen) Co.Ltd｜(주)제이컬렉션	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)226x171x248mm,1.7L, 1.8kg, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	판매중	9
KLF05BLEU	미니 전기포트 블랙	"185,000"	"스메그 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고,고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다.본체와 공(Ball) 모양의 전원 손잡이, 주입구 및 물이 담기는 용기 대부분이 스테인리스 스틸 재질로 되어있어 중금속 노출 및 환경 호르몬 발생과 변색, 변형의 위험이 적습니다. 분체도장과 크롬 광택은 제품의 컬러를 보다 선명하게 오랫동안 유지할 수 있습니다."	/2024/05/12/product_09_18.png	HU07770-22010A	"220V, 60Hz, 1400W"	2022-05-01	Top Electric Appliances Industrial Ltd.｜ (주)제이컬렉션	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)152x200x200mm, 0.8L, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	품절	9
KLF03WHMEU	전기포트 매트화이트	"245,000"	"스메그 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고,고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다.본체와 공(Ball) 모양의 전원 손잡이, 주입구 및 물이 담기는 용기 대부분이 스테인리스 스틸 재질로 되어있어 중금속 노출 및 환경 호르몬 발생과 변색, 변형의 위험이 적습니다. 분체도장과 크롬 광택은 제품의 컬러를 보다 선명하게 오랫동안 유지할 수 있습니다."	/2024/05/12/product_09_19.png	HW07063-19006G	"AC 220V, 60Hz / 2,400W"	2020-12-01	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)226x170x248mm, 1.7L, 1.6kg, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	판매중	9
KLF05WHEU	미니 전기포트 화이트	"185,000"	"스메그 미니 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고, 고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다. 스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다. 종이컵 약 5잔 분량으로 사무실, 집, 레지던스, 호텔 등 다양한 곳에서 실용적으로 활용할 수 있으며 38% 가벼워진 무게와 편리성을 고려하여 설계된 손잡이는 손목의 부담을 덜어줍니다."	/2024/05/12/product_09_20.png	HU07770-22010A	"220V, 60Hz, 1400W"	2022-05-01	Top Electric Appliances Industrial Ltd.｜ (주)제이컬렉션	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)152x200x200mm, 0.8L, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	품절	9
KLF03PKEU	전기포트 핑크	"235,000"	"스메그 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고,고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다.본체와 공(Ball) 모양의 전원 손잡이, 주입구 및 물이 담기는 용기 대부분이 스테인리스 스틸 재질로 되어있어 중금속 노출 및 환경 호르몬 발생과 변색, 변형의 위험이 적습니다. 분체도장과 크롬 광택은 제품의 컬러를 보다 선명하게 오랫동안 유지할 수 있습니다."	/2024/05/12/product_09_21.png	HW07063-19006G	"AC 220V, 60Hz / 2,400W"	2017-09-01	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)226x170x248mm, 1.7L, 1.6kg, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	판매중	9
KLF04RDEU	온도조절 전기포트 레드	"310,000"	"스메그 온도조절 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고, 고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다. 50, 60, 70, 80, 90, 95, 100℃ 7단계의 온도 설정을 통해 각종 차, 분유, 커피 등 음료에 맞는 온도로 편리하고 맛있게 즐길 수 있고,설정한 온도와 현재 온도가 LED램프에 점등되어 한눈에 쉽게 볼 수 있습니다."	/2024/05/12/product_09_22.png	SU07802-16001A	"AC 220V, 50-60Hz / 2,400W"	2017-09-01	Tech's Lane Electrical Manufacturing (Shenzhen) Co.Ltd ｜(주)제이컬렉션	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)226x171x248mm,1.7L, 1.8kg, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	판매중	9
KLF03WHEU	전기포트 화이트	"235,000"	"스메그 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고,고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다.본체와 공(Ball) 모양의 전원 손잡이, 주입구 및 물이 담기는 용기 대부분이 스테인리스 스틸 재질로 되어있어 중금속 노출 및 환경 호르몬 발생과 변색, 변형의 위험이 적습니다. 분체도장과 크롬 광택은 제품의 컬러를 보다 선명하게 오랫동안 유지할 수 있습니다."	/2024/05/12/product_09_23.png	HW07063-19006G	"AC 220V, 60Hz / 2,400W"	2017-09-01	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)226x170x248mm, 1.7L, 1.6kg, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	판매중	9
KLF03PBEU	전기포트 파스텔블루	"235,000"	"스메그 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고,고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다.본체와 공(Ball) 모양의 전원 손잡이, 주입구 및 물이 담기는 용기 대부분이 스테인리스 스틸 재질로 되어있어 중금속 노출 및 환경 호르몬 발생과 변색, 변형의 위험이 적습니다. 분체도장과 크롬 광택은 제품의 컬러를 보다 선명하게 오랫동안 유지할 수 있습니다."	/2024/05/12/product_09_24.png	HW07063-19006G	"AC 220V, 60Hz / 2,400W"	2017-09-01	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)226x170x248mm, 1.7L, 1.6kg, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	판매중	9
KLF04PBEU	온도조절 전기포트 파스텔블루	"310,000"	"스메그 온도조절 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고, 고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다. 50, 60, 70, 80, 90, 95, 100℃ 7단계의 온도 설정을 통해 각종 차, 분유, 커피 등 음료에 맞는 온도로 편리하고 맛있게 즐길 수 있고,설정한 온도와 현재 온도가 LED램프에 점등되어 한눈에 쉽게 볼 수 있습니다."	/2024/05/12/product_09_25.png	SU07802-16001A	"AC 220V, 60Hz / 2,400W"	2017-09-01	Tech's Lane Electrical Manufacturing (Shenzhen) Co.Ltd｜(주)제이컬렉션	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)226x171x248mm,1.7L, 1.8kg, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	판매중	9
KLF05PKEU	미니 전기포트 핑크	"370,000"	"스메그 미니 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고, 고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다. 스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다. 종이컵 약 5잔 분량으로 사무실, 집, 레지던스, 호텔 등 다양한 곳에서 실용적으로 활용할 수 있으며 38% 가벼워진 무게와 편리성을 고려하여 설계된 손잡이는 손목의 부담을 덜어줍니다."	/2024/05/12/product_09_26.png	HU07770-22010A	"220V, 60Hz, 1400W"	2022-05-01	Top Electric Appliances Industrial Ltd.｜ (주)제이컬렉션	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)152x200x200mm, 0.8L, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	품절	9
KLF03BLEU	전기포트 블랙	"235,000"	"스메그 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고,고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다.본체와 공(Ball) 모양의 전원 손잡이, 주입구 및 물이 담기는 용기 대부분이 스테인리스 스틸 재질로 되어있어 중금속 노출 및 환경 호르몬 발생과 변색, 변형의 위험이 적습니다. 분체도장과 크롬 광택은 제품의 컬러를 보다 선명하게 오랫동안 유지할 수 있습니다."	/2024/05/12/product_09_27.png	HW07063-19006G	"AC 220V, 60Hz / 2,400W"	2017-09-01	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)226x170x248mm, 1.7L, 1.6kg, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	품절	9
KLF03BLMEU	전기포트 매트블랙	"245,000"	"스메그 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고,고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다.본체와 공(Ball) 모양의 전원 손잡이, 주입구 및 물이 담기는 용기 대부분이 스테인리스 스틸 재질로 되어있어 중금속 노출 및 환경 호르몬 발생과 변색, 변형의 위험이 적습니다. 분체도장과 크롬 광택은 제품의 컬러를 보다 선명하게 오랫동안 유지할 수 있습니다."	/2024/05/12/product_09_28.png	HW07063-19006G	"AC 220V, 60Hz / 2,400W"	2020-12-01	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)226x170x248mm, 1.7L, 1.6kg, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	판매중	9
KLF03GREU	전기포트 그레이	"235,000"	"스메그 전기포트는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고,고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다.본체와 공(Ball) 모양의 전원 손잡이, 주입구 및 물이 담기는 용기 대부분이 스테인리스 스틸 재질로 되어있어 중금속 노출 및 환경 호르몬 발생과 변색, 변형의 위험이 적습니다. 분체도장과 크롬 광택은 제품의 컬러를 보다 선명하게 오랫동안 유지할 수 있습니다."	/2024/05/12/product_09_29.png	HW07063-19006G	"AC 220V, 60Hz / 2,400W"	2017-09-01	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)226x170x248mm, 1.7L, 1.6kg, 무선"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	품절	9
TSF01WHMEU	토스터 매트화이트	"233,000"	"스메그 토스터는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고, 고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다. 스테인리스 스틸은 고열과 고압 염분에 의한 변형이나 변색 없이 사용하실수 있습니다. 분체 도장과 크롬 광택은 제품의 컬러를 보다 선명하고 오랫동안 유지할 수 있습니다."	/2024/05/12/product_10_01.png	KTL HW07063-19008B	"AC 220V, 60Hz / 870W"	2020-12-01	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)310x195x195mm, 2슬라이스, 팝업형"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	판매중	10
TSF03CREU	4구 토스터 크림	"380,000"	"스메그 4구 토스터는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고, 고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다.4구의 빵 투입구로 한 번에 4장의 식빵 등을 구워 낼 수 있습니다. 다인 가구 뿐만 아니라 게스트하우스, 카페 등에서 폭 넓은 활용이 가능합니다."	/2024/05/12/product_10_02.png	HU071107-22009A	"220V, 60Hz, 1760W"	2023-01-01	Dongguan Hengli Yorkwell Manufactory｜(주)제이컬렉션	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)330x300x198mm, 4슬라이스, 팝업형"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2645	해당사항 없음	판매중	10
TSF01RGEU	토스터 로즈골드	"335,000"	"스메그 토스터는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고, 고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다. 스테인리스 스틸은 고열과 고압 염분에 의한 변형이나 변색 없이 사용하실수 있습니다. 분체 도장과 크롬 광택은 제품의 컬러를 보다 선명하고 오랫동안 유지할 수 있습니다."	/2024/05/12/product_10_03.png	HW07063-19008G	"AC 220V, 60Hz / 870W"	2020-12-01	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)310x195x195mm, 2슬라이스, 팝업형"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2644	해당사항 없음	품절	10
TSF01CHMEU	토스터 매트샴페인	"233,000"	"스메그 토스터는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고, 고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다. 스테인리스 스틸은 고열과 고압 염분에 의한 변형이나 변색 없이 사용하실수 있습니다. 분체 도장과 크롬 광택은 제품의 컬러를 보다 선명하고 오랫동안 유지할 수 있습니다."	/2024/05/12/product_10_04.png	HW07063-19008G	"AC 220V, 60Hz / 870W"	2020-12-02	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)310x195x195mm, 2슬라이스, 팝업형"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2645	해당사항 없음	판매중	10
TSF01PGEU	토스터 파스텔그린	"223,000"	"스메그 토스터는 공간 인테리어의 가치를 높이고 멋을 더해 주기 위해 설계되었습니다. 부드러운 곡선의 레트로 라인 FAB 냉장고를 모티브로 디자인되어 제품의 컬러와 소재가 다양하고, 고객이 사용하고자 하는 모든 공간에서 다른 제품들과 완벽한 어우러짐을 자랑할 뿐만 아니라 제품 자체의 독특한 개성을 부각시켜 인테리어에 포인트가 될 수 있도록 제작되었습니다.스메그 소형가전의 디자인은 Deepdeisgn社의 건축가인 Matteo Bazzicalupo와 Raffaella Mangiarotti의 콜라보레이션을 통해 만들어졌습니다. 스메그만의 아이콘적 스타일과 유니크한 디테일을 담은 디자인뿐만 아니라 뛰어난 성능으로 사용자의 만족감을 높여줍니다. 1에서 6단계까지 굽기 조절이 가능하여 기호에 맞는 빵을 즐기실 수 있습니다. 다이얼을 재가열 기능으로 선택하면 차가운 빵을 굽거나, 한번 더 구워야 할 때 편리하게 사용할 수 있습니다. 해동 기능으로 냉동 보관된 빵도 갓 구운 빵처럼 부드러운 빵으로 토스팅하여 드실 수 있습니다.베이글 기능으로 열선이 바깥면만 작동해 겉은 바삭하고, 안쪽은 촉촉하게 구워진 맛있는 베이글을 즐길 수 있습니다."	/2024/05/12/product_10_05.png	HW07063-19008G	"AC 220V, 60Hz / 870W"	2017-03-01	"Dongguan Hengli Yorkwell manufactory,SMEG S.p.A. ｜(주)제이컬렉션"	"Assembled in China, Designed by SMEG ITALY"	"(가로x세로x높이)310x195x195mm, 2슬라이스, 팝업형"	1년	(주)제이컬렉션/스메그코리아 고객센터 1588-2646	해당사항 없음	판매중	10
